order_id,delivered_time,packing_time
2695,2025-06-24 11:41:40,2025-06-24 11:24:20
2753,2025-06-24 12:27:40,2025-06-24 12:11:40
2246,2025-06-24 08:34:40,2025-06-24 08:19:20
2609,2025-06-24 09:20:20,2025-06-24 09:05:00
2685,2025-06-24 10:01:40,2025-06-24 09:47:00
2874,2025-06-24 10:48:40,2025-06-24 10:32:40
2264,2025-06-24 08:48:40,2025-06-24 08:32:20
2584,2025-06-24 09:36:40,2025-06-24 09:18:40
2826,2025-06-24 10:26:00,2025-06-24 10:08:20
2857,2025-06-24 11:04:00,2025-06-24 10:50:00
2914,2025-06-24 11:45:40,2025-06-24 11:29:20
2326,2025-06-24 08:45:20,2025-06-24 08:27:40
2330,2025-06-24 09:29:20,2025-06-24 09:14:20
2441,2025-06-24 10:16:40,2025-06-24 10:00:00
2619,2025-06-24 11:00:40,2025-06-24 10:44:40
2759,2025-06-24 11:45:20,2025-06-24 11:29:00
2765,2025-06-24 12:30:20,2025-06-24 12:13:20
2871,2025-06-24 13:17:20,2025-06-24 13:00:20
2891,2025-06-24 13:59:20,2025-06-24 13:44:20
2281,2025-06-24 08:37:20,2025-06-24 08:22:40
2420,2025-06-24 09:24:00,2025-06-24 09:07:40
2465,2025-06-24 10:09:00,2025-06-24 09:52:00
2583,2025-06-24 10:58:00,2025-06-24 10:40:00
2669,2025-06-24 11:46:00,2025-06-24 11:30:00
2852,2025-06-24 12:28:40,2025-06-24 12:12:20
2221,2025-06-24 08:49:20,2025-06-24 08:32:40
2522,2025-06-24 09:35:00,2025-06-24 09:17:40
2740,2025-06-24 10:17:00,2025-06-24 10:02:00
2756,2025-06-24 11:00:20,2025-06-24 10:43:40
2922,2025-06-24 11:48:40,2025-06-24 11:31:00
2242,2025-06-24 08:44:00,2025-06-24 08:26:00
2429,2025-06-24 09:23:20,2025-06-24 09:08:40
2474,2025-06-24 10:12:40,2025-06-24 09:55:00
2526,2025-06-24 11:02:00,2025-06-24 10:44:20
2633,2025-06-24 11:52:40,2025-06-24 11:35:20
2805,2025-06-24 12:42:00,2025-06-24 12:25:20
2958,2025-06-24 13:30:20,2025-06-24 13:12:40
2258,2025-06-24 08:41:40,2025-06-24 08:25:20
2607,2025-06-24 09:26:40,2025-06-24 09:08:40
2809,2025-06-24 10:13:40,2025-06-24 09:56:40
2829,2025-06-24 11:00:40,2025-06-24 10:43:40
2570,2025-06-24 08:37:20,2025-06-24 08:21:40
2711,2025-06-24 09:23:00,2025-06-24 09:05:40
2939,2025-06-24 10:11:00,2025-06-24 09:52:00
2260,2025-06-24 08:41:20,2025-06-24 08:26:40
2408,2025-06-24 09:24:00,2025-06-24 09:09:40
2525,2025-06-24 10:07:00,2025-06-24 09:51:00
2779,2025-06-24 10:56:40,2025-06-24 10:38:20
2849,2025-06-24 11:44:20,2025-06-24 11:26:00
2377,2025-06-24 08:29:20,2025-06-24 08:14:40
2567,2025-06-24 09:15:20,2025-06-24 09:00:20
2698,2025-06-24 09:57:20,2025-06-24 09:41:20
2238,2025-06-24 08:39:20,2025-06-24 08:22:40
2390,2025-06-24 09:22:20,2025-06-24 09:05:20
2426,2025-06-24 10:11:00,2025-06-24 09:52:40
2431,2025-06-24 10:55:20,2025-06-24 10:40:40
2447,2025-06-24 11:43:20,2025-06-24 11:26:20
2466,2025-06-24 12:32:20,2025-06-24 12:13:20
2528,2025-06-24 13:22:40,2025-06-24 13:05:00
2560,2025-06-24 14:08:40,2025-06-24 13:50:40
2604,2025-06-24 14:59:40,2025-06-24 14:41:40
2648,2025-06-24 15:46:20,2025-06-24 15:30:00
2649,2025-06-24 16:38:20,2025-06-24 16:19:20
2749,2025-06-24 17:21:20,2025-06-24 17:06:20
2796,2025-06-24 18:12:40,2025-06-24 17:55:00
2802,2025-06-24 19:03:40,2025-06-24 18:45:40
2828,2025-06-24 19:46:00,2025-06-24 19:30:20
2873,2025-06-24 20:32:00,2025-06-24 20:15:00
2894,2025-06-24 21:17:00,2025-06-24 21:02:00
2937,2025-06-24 22:01:40,2025-06-24 21:44:20
2296,2025-06-24 08:45:00,2025-06-24 08:29:00
2666,2025-06-24 09:35:40,2025-06-24 09:19:20
2742,2025-06-24 10:19:00,2025-06-24 10:04:20
2782,2025-06-24 11:01:40,2025-06-24 10:46:20
2909,2025-06-24 11:45:20,2025-06-24 11:30:00
2334,2025-06-24 08:37:20,2025-06-24 08:20:40
2347,2025-06-24 09:25:20,2025-06-24 09:08:20
2491,2025-06-24 10:15:00,2025-06-24 09:57:40
2625,2025-06-24 10:57:20,2025-06-24 10:42:40
2675,2025-06-24 11:44:00,2025-06-24 11:28:40
2717,2025-06-24 12:26:20,2025-06-24 12:11:40
2379,2025-06-24 08:36:00,2025-06-24 08:18:00
2425,2025-06-24 09:23:00,2025-06-24 09:07:00
2671,2025-06-24 10:14:00,2025-06-24 09:56:00
2678,2025-06-24 11:02:00,2025-06-24 10:44:00
2893,2025-06-24 11:49:20,2025-06-24 11:32:40
2907,2025-06-24 12:33:20,2025-06-24 12:17:20
2941,2025-06-24 13:22:00,2025-06-24 13:05:40
2225,2025-06-24 08:37:00,2025-06-24 08:19:00
2456,2025-06-24 09:26:40,2025-06-24 09:09:20
2706,2025-06-24 10:14:00,2025-06-24 09:56:20
2757,2025-06-24 10:55:00,2025-06-24 10:41:00
2257,2025-06-24 08:39:00,2025-06-24 08:22:00
2299,2025-06-24 09:25:40,2025-06-24 09:07:20
2674,2025-06-24 10:11:00,2025-06-24 09:54:20
2745,2025-06-24 10:58:20,2025-06-24 10:40:40
2858,2025-06-24 11:44:00,2025-06-24 11:27:40
2905,2025-06-24 12:29:00,2025-06-24 12:12:00
2285,2025-06-24 08:41:40,2025-06-24 08:24:20
2315,2025-06-24 09:23:40,2025-06-24 09:07:40
2341,2025-06-24 10:12:20,2025-06-24 09:55:00
2463,2025-06-24 10:57:20,2025-06-24 10:42:20
2547,2025-06-24 11:45:40,2025-06-24 11:30:00
2592,2025-06-24 12:35:40,2025-06-24 12:16:40
2800,2025-06-24 13:16:40,2025-06-24 13:00:40
2839,2025-06-24 14:05:40,2025-06-24 13:48:40
2854,2025-06-24 14:48:40,2025-06-24 14:31:40
2897,2025-06-24 15:34:40,2025-06-24 15:17:40
2785,2025-06-24 08:39:20,2025-06-24 08:22:40
2331,2025-06-24 08:42:20,2025-06-24 08:23:40
2443,2025-06-24 09:29:20,2025-06-24 09:10:20
2688,2025-06-24 10:20:00,2025-06-24 10:01:40
2726,2025-06-24 11:04:20,2025-06-24 10:48:40
2760,2025-06-24 11:55:20,2025-06-24 11:38:20
2856,2025-06-24 12:45:20,2025-06-24 12:26:20
2271,2025-06-24 08:39:00,2025-06-24 08:20:00
2378,2025-06-24 09:23:40,2025-06-24 09:06:20
2452,2025-06-24 10:10:40,2025-06-24 09:51:40
2571,2025-06-24 10:57:20,2025-06-24 10:41:00
2577,2025-06-24 11:44:20,2025-06-24 11:26:20
2644,2025-06-24 12:30:20,2025-06-24 12:13:20
2684,2025-06-24 13:17:20,2025-06-24 13:00:20
2865,2025-06-24 14:00:00,2025-06-24 13:43:40
2355,2025-06-24 08:38:20,2025-06-24 08:22:40
2552,2025-06-24 09:21:40,2025-06-24 09:06:00
2261,2025-06-24 08:45:00,2025-06-24 08:29:00
2297,2025-06-24 09:27:40,2025-06-24 09:11:20
2391,2025-06-24 10:15:20,2025-06-24 09:59:00
2394,2025-06-24 10:55:20,2025-06-24 10:40:20
2395,2025-06-24 11:39:20,2025-06-24 11:23:20
2439,2025-06-24 12:29:00,2025-06-24 12:11:40
2597,2025-06-24 13:19:40,2025-06-24 13:02:20
2762,2025-06-24 14:07:20,2025-06-24 13:52:00
2818,2025-06-24 14:54:40,2025-06-24 14:37:00
2241,2025-06-24 08:38:40,2025-06-24 08:21:20
2376,2025-06-24 09:23:40,2025-06-24 09:06:40
2383,2025-06-24 10:09:00,2025-06-24 09:53:20
1443,2025-06-24 08:12:00,
2233,2025-06-24 09:00:20,2025-06-24 08:41:40
2620,2025-06-24 09:49:20,2025-06-24 09:31:20
2878,2025-06-24 10:33:20,2025-06-24 10:17:20
2231,2025-06-24 08:47:20,2025-06-24 08:29:40
2506,2025-06-24 09:35:00,2025-06-24 09:19:40
2533,2025-06-24 10:20:00,2025-06-24 10:05:00
2596,2025-06-24 11:06:00,2025-06-24 10:51:00
2655,2025-06-24 11:51:40,2025-06-24 11:35:20
2723,2025-06-24 12:40:00,2025-06-24 12:22:20
2815,2025-06-24 13:29:00,2025-06-24 13:13:00
2938,2025-06-24 14:16:00,2025-06-24 13:59:00
2165,2025-06-24 08:25:20,2025-06-24 08:10:00
2385,2025-06-24 09:09:20,2025-06-24 08:52:20
2424,2025-06-24 09:53:20,2025-06-24 09:37:20
2635,2025-06-24 10:32:40,2025-06-24 10:18:00
2659,2025-06-24 11:21:40,2025-06-24 11:04:40
2795,2025-06-24 12:06:40,2025-06-24 11:50:40
2306,2025-06-24 08:44:20,2025-06-24 08:26:40
2313,2025-06-24 09:35:40,2025-06-24 09:17:00
2399,2025-06-24 10:18:00,2025-06-24 10:02:20
2450,2025-06-24 11:03:20,2025-06-24 10:46:40
2524,2025-06-24 11:53:00,2025-06-24 11:35:40
2628,2025-06-24 12:41:00,2025-06-24 12:24:00
2693,2025-06-24 13:31:00,2025-06-24 13:13:00
2733,2025-06-24 14:12:00,2025-06-24 13:57:00
2744,2025-06-24 14:58:00,2025-06-24 14:43:00
2838,2025-06-24 15:47:20,2025-06-24 15:30:40
2926,2025-06-24 16:36:00,2025-06-24 16:18:40
2295,2025-06-24 08:37:20,2025-06-24 08:22:40
2302,2025-06-24 09:15:20,2025-06-24 09:01:20
2942,2025-06-24 10:02:20,2025-06-24 09:45:20
2229,2025-06-24 08:43:40,2025-06-24 08:27:20
2434,2025-06-24 09:29:20,2025-06-24 09:14:00
2489,2025-06-24 10:16:00,2025-06-24 09:59:40
2511,2025-06-24 10:57:20,2025-06-24 10:42:40
2650,2025-06-24 11:48:40,2025-06-24 11:31:00
2763,2025-06-24 12:32:00,2025-06-24 12:14:20
2801,2025-06-24 13:15:00,2025-06-24 12:59:00
2816,2025-06-24 14:06:00,2025-06-24 13:48:00
2955,2025-06-24 14:53:20,2025-06-24 14:36:40
2471,2025-06-24 08:34:20,2025-06-24 08:16:40
2851,2025-06-24 09:22:40,2025-06-24 09:04:00
2927,2025-06-24 10:11:00,2025-06-24 09:54:20
2163,2025-06-24 08:24:20,2025-06-24 08:08:00
2226,2025-06-24 09:03:00,2025-06-24 08:47:40
2278,2025-06-24 09:50:40,2025-06-24 09:33:20
2300,2025-06-24 10:37:00,2025-06-24 10:18:20
2338,2025-06-24 11:17:00,2025-06-24 11:03:00
2419,2025-06-24 11:57:40,2025-06-24 11:42:20
2569,2025-06-24 12:45:00,2025-06-24 12:27:20
2588,2025-06-24 13:30:40,2025-06-24 13:13:20
2356,2025-06-24 08:37:00,2025-06-24 08:22:00
2534,2025-06-24 09:20:00,2025-06-24 09:06:00
2679,2025-06-24 10:03:20,2025-06-24 09:48:40
2789,2025-06-24 10:49:00,2025-06-24 10:32:40
2790,2025-06-24 11:28:40,2025-06-24 11:14:20
2919,2025-06-24 08:40:00,2025-06-24 08:23:00
2239,2025-06-24 08:48:00,2025-06-24 08:30:00
2259,2025-06-24 09:28:20,2025-06-24 09:13:40
2287,2025-06-24 10:18:20,2025-06-24 10:00:20
2352,2025-06-24 11:05:40,2025-06-24 10:49:00
2544,2025-06-24 11:54:00,2025-06-24 11:37:20
2585,2025-06-24 12:38:40,2025-06-24 12:23:20
2708,2025-06-24 13:29:00,2025-06-24 13:12:20
2713,2025-06-24 14:17:20,2025-06-24 13:59:40
2720,2025-06-24 15:03:40,2025-06-24 14:46:00
2770,2025-06-24 15:52:00,2025-06-24 15:35:20
2813,2025-06-24 16:35:00,2025-06-24 16:21:00
2834,2025-06-24 17:19:40,2025-06-24 17:04:20
2883,2025-06-24 18:06:20,2025-06-24 17:51:00
2890,2025-06-24 18:51:40,2025-06-24 18:35:00
2892,2025-06-24 19:36:00,2025-06-24 19:19:20
2928,2025-06-24 20:26:00,2025-06-24 20:09:00
2518,2025-06-24 08:33:40,2025-06-24 08:18:20
2701,2025-06-24 09:24:20,2025-06-24 09:06:00
2729,2025-06-24 10:14:40,2025-06-24 09:58:00
2768,2025-06-24 11:03:40,2025-06-24 10:44:40
2930,2025-06-24 11:52:00,2025-06-24 11:35:20
2948,2025-06-24 12:45:20,2025-06-24 12:26:40
2224,2025-06-24 08:43:00,2025-06-24 08:27:00
2272,2025-06-24 09:29:40,2025-06-24 09:11:20
2369,2025-06-24 10:14:00,2025-06-24 09:56:20
2382,2025-06-24 10:58:00,2025-06-24 10:41:00
2682,2025-06-24 11:48:20,2025-06-24 11:31:40
2847,2025-06-24 12:35:00,2025-06-24 12:20:40
2294,2025-06-24 08:30:20,2025-06-24 08:15:40
2319,2025-06-24 09:14:00,2025-06-24 08:59:40
2400,2025-06-24 10:00:20,2025-06-24 09:42:40
2423,2025-06-24 10:44:40,2025-06-24 10:29:00
2454,2025-06-24 11:29:40,2025-06-24 11:12:40
2734,2025-06-24 12:10:40,2025-06-24 11:54:40
2836,2025-06-24 12:58:00,2025-06-24 12:40:20
2881,2025-06-24 13:49:20,2025-06-24 13:31:40
2943,2025-06-24 14:32:20,2025-06-24 14:17:20
2262,2025-06-24 08:39:00,2025-06-24 08:25:00
2324,2025-06-24 09:23:40,2025-06-24 09:08:20
2333,2025-06-24 10:09:40,2025-06-24 09:53:40
2398,2025-06-24 10:53:20,2025-06-24 10:37:00
2460,2025-06-24 11:44:40,2025-06-24 11:26:00
2274,2025-06-24 08:39:20,2025-06-24 08:21:40
2716,2025-06-24 09:24:40,2025-06-24 09:08:00
2791,2025-06-24 10:10:40,2025-06-24 09:54:40
2812,2025-06-24 10:57:20,2025-06-24 10:40:00
2845,2025-06-24 11:41:00,2025-06-24 11:23:40
2860,2025-06-24 12:33:00,2025-06-24 12:16:00
2931,2025-06-24 13:20:00,2025-06-24 13:05:00
2240,2025-06-24 08:42:40,2025-06-24 08:24:20
2367,2025-06-24 09:27:00,2025-06-24 09:11:20
2436,2025-06-24 10:12:40,2025-06-24 09:56:20
2830,2025-06-24 10:58:00,2025-06-24 10:41:20
2872,2025-06-24 11:49:00,2025-06-24 11:30:00
2899,2025-06-24 12:33:00,2025-06-24 12:16:00
2235,2025-06-24 08:46:00,2025-06-24 08:29:00
2245,2025-06-24 09:30:20,2025-06-24 09:12:40
2384,2025-06-24 10:16:40,2025-06-24 09:59:00
2686,2025-06-24 10:58:20,2025-06-24 10:43:00
2875,2025-06-24 11:45:00,2025-06-24 11:29:40
2587,2025-06-24 08:39:20,2025-06-24 08:22:40
2612,2025-06-24 09:23:20,2025-06-24 09:07:20
2814,2025-06-24 10:13:00,2025-06-24 09:55:40
2850,2025-06-24 10:52:00,2025-06-24 10:37:00
1823,2025-06-24 08:14:00,
2317,2025-06-24 08:59:00,2025-06-24 08:43:00
2401,2025-06-24 09:46:20,2025-06-24 09:31:40
2475,2025-06-24 10:30:20,2025-06-24 10:13:20
2866,2025-06-24 11:14:20,2025-06-24 11:00:20
2882,2025-06-24 12:02:00,2025-06-24 11:43:40
