order_id,delivered_time,packing_time
460,2025-06-21 13:13:40,2025-06-21 12:57:00
627,2025-06-21 14:00:20,2025-06-21 13:42:00
699,2025-06-21 14:47:00,2025-06-21 14:31:40
8,2025-06-21 08:48:00,2025-06-21 08:29:00
45,2025-06-21 09:32:00,2025-06-21 09:18:00
69,2025-06-21 10:15:00,2025-06-21 09:59:00
126,2025-06-21 10:57:00,2025-06-21 10:42:00
243,2025-06-21 11:41:00,2025-06-21 11:24:00
313,2025-06-21 12:26:40,2025-06-21 12:10:20
408,2025-06-21 13:07:40,2025-06-21 12:52:40
449,2025-06-21 13:50:40,2025-06-21 13:34:40
485,2025-06-21 14:33:00,2025-06-21 14:16:20
510,2025-06-21 15:22:00,2025-06-21 15:05:00
608,2025-06-21 16:03:40,2025-06-21 15:48:20
712,2025-06-21 16:46:40,2025-06-21 16:31:40
421,2025-06-21 08:42:00,2025-06-21 08:23:00
617,2025-06-21 09:26:40,2025-06-21 09:12:20
656,2025-06-21 10:17:40,2025-06-21 09:58:40
62,2025-06-21 08:40:40,2025-06-21 08:24:20
480,2025-06-21 09:29:20,2025-06-21 09:13:00
16,2025-06-21 08:40:20,2025-06-21 08:24:40
118,2025-06-21 09:22:00,2025-06-21 09:06:40
143,2025-06-21 10:07:00,2025-06-21 09:53:00
453,2025-06-21 10:50:20,2025-06-21 10:33:40
489,2025-06-21 11:40:00,2025-06-21 11:23:40
340,2025-06-21 08:32:40,2025-06-21 08:16:20
345,2025-06-21 09:19:20,2025-06-21 09:02:00
397,2025-06-21 10:06:40,2025-06-21 09:50:00
548,2025-06-21 10:55:40,2025-06-21 10:36:40
588,2025-06-21 11:46:00,2025-06-21 11:27:20
77,2025-06-21 08:43:20,2025-06-21 08:25:40
79,2025-06-21 09:32:20,2025-06-21 09:15:20
248,2025-06-21 10:13:00,2025-06-21 09:58:40
266,2025-06-21 10:53:40,2025-06-21 10:38:20
396,2025-06-21 11:39:00,2025-06-21 11:21:20
400,2025-06-21 12:23:20,2025-06-21 12:06:40
410,2025-06-21 13:08:20,2025-06-21 12:53:20
448,2025-06-21 13:56:40,2025-06-21 13:38:00
566,2025-06-21 14:42:20,2025-06-21 14:26:00
650,2025-06-21 15:29:00,2025-06-21 15:11:40
18,2025-06-21 08:44:40,2025-06-21 08:27:20
19,2025-06-21 09:31:00,2025-06-21 09:16:20
147,2025-06-21 10:14:40,2025-06-21 09:58:20
220,2025-06-21 11:01:00,2025-06-21 10:43:20
279,2025-06-21 11:50:20,2025-06-21 11:31:40
314,2025-06-21 12:33:40,2025-06-21 12:17:00
388,2025-06-21 13:17:00,2025-06-21 13:00:20
399,2025-06-21 14:02:20,2025-06-21 13:45:40
571,2025-06-21 14:52:40,2025-06-21 14:34:00
651,2025-06-21 15:42:00,2025-06-21 15:25:20
31,2025-06-21 08:51:40,2025-06-21 08:33:20
229,2025-06-21 09:40:00,2025-06-21 09:21:20
339,2025-06-21 10:22:00,2025-06-21 10:06:00
561,2025-06-21 11:03:40,2025-06-21 10:47:20
100,2025-06-21 08:51:00,2025-06-21 08:33:00
355,2025-06-21 09:36:00,2025-06-21 09:21:00
465,2025-06-21 10:22:00,2025-06-21 10:06:00
576,2025-06-21 11:04:00,2025-06-21 10:49:00
626,2025-06-21 11:53:00,2025-06-21 11:36:00
664,2025-06-21 12:39:40,2025-06-21 12:21:20
282,2025-06-21 08:48:40,2025-06-21 08:30:20
381,2025-06-21 09:27:40,2025-06-21 09:13:40
401,2025-06-21 10:19:40,2025-06-21 10:02:40
426,2025-06-21 11:04:40,2025-06-21 10:47:40
452,2025-06-21 11:52:20,2025-06-21 11:35:00
481,2025-06-21 12:41:40,2025-06-21 12:25:00
630,2025-06-21 13:27:20,2025-06-21 13:12:00
146,2025-06-21 08:38:40,2025-06-21 08:24:20
36,2025-06-21 08:36:20,2025-06-21 08:20:40
378,2025-06-21 09:21:40,2025-06-21 09:07:00
687,2025-06-21 10:13:00,2025-06-21 09:55:20
96,2025-06-21 08:41:20,2025-06-21 08:25:40
139,2025-06-21 09:25:00,2025-06-21 09:07:40
334,2025-06-21 10:13:00,2025-06-21 09:55:00
467,2025-06-21 10:59:00,2025-06-21 10:42:00
468,2025-06-21 11:47:20,2025-06-21 11:30:40
530,2025-06-21 12:34:20,2025-06-21 12:18:20
42,2025-06-21 08:45:40,2025-06-21 08:29:20
155,2025-06-21 09:37:00,2025-06-21 09:20:20
237,2025-06-21 10:25:00,2025-06-21 10:10:00
283,2025-06-21 11:05:40,2025-06-21 10:51:20
294,2025-06-21 11:50:00,2025-06-21 11:33:20
394,2025-06-21 12:41:00,2025-06-21 12:23:00
420,2025-06-21 13:30:20,2025-06-21 13:14:40
558,2025-06-21 14:16:00,2025-06-21 14:01:40
579,2025-06-21 15:06:00,2025-06-21 14:48:00
133,2025-06-21 08:34:00,2025-06-21 08:17:00
188,2025-06-21 09:19:00,2025-06-21 09:02:00
239,2025-06-21 10:01:40,2025-06-21 09:44:20
356,2025-06-21 10:45:40,2025-06-21 10:28:40
398,2025-06-21 11:30:00,2025-06-21 11:13:20
501,2025-06-21 12:15:40,2025-06-21 11:58:20
535,2025-06-21 13:00:20,2025-06-21 12:46:00
655,2025-06-21 13:40:20,2025-06-21 13:25:20
673,2025-06-21 14:23:40,2025-06-21 14:08:00
47,2025-06-21 08:39:20,2025-06-21 08:21:40
56,2025-06-21 09:25:20,2025-06-21 09:06:20
119,2025-06-21 10:18:20,2025-06-21 10:00:20
123,2025-06-21 11:02:00,2025-06-21 10:44:40
124,2025-06-21 11:51:20,2025-06-21 11:34:40
438,2025-06-21 12:39:20,2025-06-21 12:23:20
557,2025-06-21 13:21:00,2025-06-21 13:06:40
597,2025-06-21 14:11:20,2025-06-21 13:53:40
678,2025-06-21 14:57:00,2025-06-21 14:39:40
44,2025-06-21 08:53:00,2025-06-21 08:34:00
238,2025-06-21 09:32:00,2025-06-21 09:18:00
358,2025-06-21 10:16:40,2025-06-21 10:00:20
419,2025-06-21 11:00:40,2025-06-21 10:44:40
486,2025-06-21 11:45:40,2025-06-21 11:30:40
524,2025-06-21 12:33:00,2025-06-21 12:16:20
615,2025-06-21 13:21:40,2025-06-21 13:05:20
423,2025-06-21 08:40:20,2025-06-21 08:22:40
691,2025-06-21 09:27:40,2025-06-21 09:09:00
114,2025-06-21 08:45:40,2025-06-21 08:28:20
122,2025-06-21 09:29:20,2025-06-21 09:14:00
250,2025-06-21 10:15:00,2025-06-21 09:58:40
315,2025-06-21 11:03:00,2025-06-21 10:46:00
344,2025-06-21 11:49:00,2025-06-21 11:32:00
390,2025-06-21 12:35:00,2025-06-21 12:19:00
670,2025-06-21 13:22:20,2025-06-21 13:06:40
703,2025-06-21 14:05:00,2025-06-21 13:48:40
63,2025-06-21 08:37:00,2025-06-21 08:20:00
157,2025-06-21 09:22:00,2025-06-21 09:07:00
346,2025-06-21 10:06:20,2025-06-21 09:50:40
454,2025-06-21 10:52:00,2025-06-21 10:35:40
455,2025-06-21 11:37:20,2025-06-21 11:20:40
590,2025-06-21 12:24:00,2025-06-21 12:07:40
679,2025-06-21 13:08:40,2025-06-21 12:52:20
2,2025-06-21 08:43:40,2025-06-21 08:28:20
331,2025-06-21 09:28:20,2025-06-21 09:12:00
411,2025-06-21 10:12:20,2025-06-21 09:56:20
434,2025-06-21 10:56:00,2025-06-21 10:39:40
653,2025-06-21 11:40:00,2025-06-21 11:26:00
547,2025-06-21 08:30:20,2025-06-21 08:15:40
34,2025-06-21 08:33:00,2025-06-21 08:16:00
87,2025-06-21 09:20:00,2025-06-21 09:04:00
151,2025-06-21 10:02:40,2025-06-21 09:47:20
80,2025-06-21 08:39:40,2025-06-21 08:23:20
185,2025-06-21 09:24:40,2025-06-21 09:08:40
214,2025-06-21 10:08:40,2025-06-21 09:53:40
278,2025-06-21 10:57:40,2025-06-21 10:40:40
515,2025-06-21 11:46:00,2025-06-21 11:29:20
594,2025-06-21 12:35:20,2025-06-21 12:17:40
638,2025-06-21 13:18:20,2025-06-21 13:02:20
5,2025-06-21 08:37:00,2025-06-21 08:22:00
184,2025-06-21 09:21:40,2025-06-21 09:07:20
249,2025-06-21 10:12:20,2025-06-21 09:54:00
254,2025-06-21 10:58:40,2025-06-21 10:42:00
507,2025-06-21 11:45:20,2025-06-21 11:27:00
260,2025-06-21 08:36:40,2025-06-21 08:21:20
431,2025-06-21 09:22:40,2025-06-21 09:04:40
456,2025-06-21 10:11:40,2025-06-21 09:55:40
531,2025-06-21 10:55:20,2025-06-21 10:41:00
567,2025-06-21 11:39:20,2025-06-21 11:25:20
663,2025-06-21 12:21:20,2025-06-21 12:05:20
91,2025-06-21 08:43:00,2025-06-21 08:25:00
115,2025-06-21 09:32:00,2025-06-21 09:13:00
132,2025-06-21 10:19:20,2025-06-21 10:00:40
177,2025-06-21 11:05:00,2025-06-21 10:48:40
382,2025-06-21 11:49:00,2025-06-21 11:33:00
573,2025-06-21 12:32:20,2025-06-21 12:17:40
618,2025-06-21 13:16:00,2025-06-21 12:59:40
710,2025-06-21 14:05:20,2025-06-21 13:47:40
14,2025-06-21 08:40:40,2025-06-21 08:24:20
150,2025-06-21 09:31:20,2025-06-21 09:13:00
225,2025-06-21 10:20:00,2025-06-21 10:02:40
577,2025-06-21 11:01:00,2025-06-21 10:47:00
103,2025-06-21 08:36:40,2025-06-21 08:19:20
244,2025-06-21 09:24:40,2025-06-21 09:06:40
252,2025-06-21 10:10:00,2025-06-21 09:52:20
265,2025-06-21 10:56:20,2025-06-21 10:41:40
542,2025-06-21 11:47:20,2025-06-21 11:30:20
682,2025-06-21 12:28:40,2025-06-21 12:14:00
128,2025-06-21 08:34:20,2025-06-21 08:19:40
439,2025-06-21 09:20:40,2025-06-21 09:03:00
555,2025-06-21 10:09:00,2025-06-21 09:51:20
235,2025-06-21 08:33:00,2025-06-21 08:16:00
330,2025-06-21 09:20:20,2025-06-21 09:01:40
433,2025-06-21 10:10:20,2025-06-21 09:53:20
499,2025-06-21 10:57:00,2025-06-21 10:38:40
623,2025-06-21 11:44:20,2025-06-21 11:28:40
112,2025-06-21 08:34:20,2025-06-21 08:19:40
253,2025-06-21 09:21:40,2025-06-21 09:05:00
370,2025-06-21 10:10:00,2025-06-21 09:53:20
625,2025-06-21 10:57:00,2025-06-21 10:42:00
65,2025-06-21 08:51:00,2025-06-21 08:33:00
203,2025-06-21 09:35:40,2025-06-21 09:17:20
218,2025-06-21 10:22:40,2025-06-21 10:06:40
479,2025-06-21 11:11:00,2025-06-21 10:54:20
546,2025-06-21 12:03:40,2025-06-21 11:45:20
644,2025-06-21 12:52:40,2025-06-21 12:35:40
662,2025-06-21 13:38:40,2025-06-21 13:20:40
